,Fecha,Hora,Cuenca,Sub-Cuenca,Estacion,Paso,Precipitaciones (mm),Precipitaciones_IMERG_Polanco_del_Yi,Precipitaciones_MERRA_Polanco_del_Yi
231,2015-08-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.315269083,1.20588084e-05
232,2015-08-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,9.49250534e-05
233,2015-08-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00990095176,8.38190317e-06
234,2015-08-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.049885463,4.81697498e-05
235,2015-08-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.06862751e-05
236,2015-08-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0505810492,0.000165909296
237,2015-08-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,32.2013817,6.76052878e-05
238,2015-08-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,25.0,8.52519588e-05,3.33835487e-05
239,2015-08-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00980043318,1.02190256e-07
240,2015-08-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.000708802312,5.57644141e-16
241,2015-08-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,7.522669010000001e-15
242,2015-08-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,3.65071173e-06
243,2015-09-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000125361839
244,2015-09-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000122847268
245,2015-09-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000329304021
246,2015-09-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00140522607
247,2015-09-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.011010468
248,2015-09-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0308319926
249,2015-09-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0508788824,0.0326290727
250,2015-09-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.192993104,0.020069629
251,2015-09-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.254960626,0.0130925328
252,2015-09-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,15.0,14.2516584,0.210392475
253,2015-09-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.908517838
254,2015-09-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.06680298
255,2015-09-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.881910324
256,2015-09-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.33295059
257,2015-09-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.83510101,2.65474319
258,2015-09-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.353778303,2.50797272
259,2015-09-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0712699518,1.77240372
260,2015-09-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.56340599
261,2015-09-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.113505051,1.29261017
262,2015-09-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00973614957,0.652098656
263,2015-09-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.277153075,0.162649155
264,2015-09-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,1.0,0.00108047866,0.051780045
265,2015-09-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,18.0,21.5028782,0.0167772174
266,2015-09-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,6.0,32.6514969,0.00529903919
267,2015-09-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,29.0,0.383773088,0.00877417624
268,2015-09-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,6.0,0.0381203666,0.0121638179
269,2015-09-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0916222706,0.0144705176
270,2015-09-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,4.30409813,0.0182256103
271,2015-09-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,10.0,0.0138303656,0.0181049109
272,2015-09-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0180512667
273,2015-10-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0319635421,0.00925697386
274,2015-10-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,55.0,58.2742615,6.43573003e-05
275,2015-10-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000665523112
276,2015-10-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000269163866
277,2015-10-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.286864758,0.000293261837
278,2015-10-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0351979025,3.49682523e-06
279,2015-10-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0653990507,6.01518835e-11
280,2015-10-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,9.0,0.675376415,1.71200944e-13
281,2015-10-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.248769224,2.88352011e-22
282,2015-10-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,3.93157005,2.81536253e-22
283,2015-10-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,0.877929807,1.40268304e-22
284,2015-10-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,9.0,1.03266478,1.12345333e-06
285,2015-10-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0141459256,7.72051862e-06
286,2015-10-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0448908731,5.30325783e-11
287,2015-10-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,1.8807447,3.4710566500000004e-20
288,2015-10-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,8.08858562e-19
289,2015-10-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.8908969799999995e-17
290,2015-10-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.34762347,9.35759648e-16
291,2015-10-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,9.03406429,2.17477403e-14
292,2015-10-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,43.0,22.5259571,4.63296601e-07
293,2015-10-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.41605152e-07
294,2015-10-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0320934281,5.20267349e-06
295,2015-10-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.07010089e-06
296,2015-10-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,12.5961723,0.00153011642
297,2015-10-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0090893358
298,2015-10-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0209124759,0.00741295516
299,2015-10-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,10.0,1.2266078,0.00875070691
300,2015-10-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.338172913
301,2015-10-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.81589699,5.61332703
302,2015-10-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,3.78312469,3.82289886
303,2015-10-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.59215927
304,2015-11-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0290790293,1.04756355
305,2015-11-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.5361526,0.660252571
306,2015-11-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.777196884
307,2015-11-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,0.067807883,0.679993629
308,2015-11-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.739851773,0.527429581
309,2015-11-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.384628773
310,2015-11-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.174021721
311,2015-11-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0840604305
312,2015-11-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0552266836
313,2015-11-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,3.66931415,0.0228255987
314,2015-11-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0135451555
315,2015-11-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,47.5307312,0.011305511
316,2015-11-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,45.0,0.752800643,0.0130757689
317,2015-11-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0452622771
318,2015-11-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.59037018
319,2015-11-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0488080159,6.21070862
320,2015-11-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.34073329,2.46677399
321,2015-11-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,0.00936621148,0.40705204
322,2015-11-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,6.24484158,0.160396099
323,2015-11-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,22.0,0.645328999,0.0271238387
324,2015-11-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000352144707
325,2015-11-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0139043499,0.000678095967
326,2015-11-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00137044117
327,2015-11-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00617601164,0.00619590282
328,2015-11-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0119391829
329,2015-11-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.29819265,0.0202506781
330,2015-11-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.64414668,0.0280022621
331,2015-11-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,6.0,0.0,0.0332191586
332,2015-11-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0314757228
333,2015-11-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0206597149
334,2015-12-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0139585044,0.0115368515
335,2015-12-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000293471385
336,2015-12-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0107923662,5.88828698e-05
337,2015-12-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.138563842,0.000161875505
338,2015-12-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000143016223
339,2015-12-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00370815396
340,2015-12-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00522404537,0.0114060938
341,2015-12-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.016220659
342,2015-12-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.66162026,0.0241667032
343,2015-12-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0237375498
344,2015-12-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0226311386
345,2015-12-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,10.1546164,0.00872053206
346,2015-12-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,25.0,13.2123613,0.000485312194
347,2015-12-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,11.2366228,0.000416475814
348,2015-12-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,12.0,1.84775543,0.000301434193
349,2015-12-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00171912834
350,2015-12-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,70.9161453,0.00890158117
351,2015-12-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,70.0,4.33596277,0.0181652606
352,2015-12-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0286057591
353,2015-12-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0381946564
354,2015-12-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,21.20788,0.0568628311
355,2015-12-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,50.7007866,0.0772476196
356,2015-12-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,52.0,2.70235324,0.0572651625
357,2015-12-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0955913588,0.0809490681
358,2015-12-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.140601397
359,2015-12-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.184965134
360,2015-12-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0861257315
361,2015-12-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00639539212
362,2015-12-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,4.41453981,0.000627595
363,2015-12-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,16.2369919,0.000160356285
364,2015-12-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,35.0,0.0,0.000797957182
365,2016-01-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0038087368
366,2016-01-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00379867852
367,2016-01-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.357359439,0.00809021294
368,2016-01-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.162390709,0.0141486526
369,2016-01-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.55101144,0.00529233366
370,2016-01-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,18.0,0.0,9.42964107e-06
371,2016-01-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.81140887e-06
372,2016-01-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.2775854e-05
373,2016-01-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00292276964
374,2016-01-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00097900629
375,2016-01-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00167470425
376,2016-01-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.70092344,0.000805710442
377,2016-01-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0490635261,0.00139265321
378,2016-01-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0914719328,0.00236453488
379,2016-01-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00426638871
380,2016-01-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00240895897
381,2016-01-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00382214785
382,2016-01-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0025363639
383,2016-01-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000814511441
384,2016-01-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.78781748,9.15722921e-05
385,2016-01-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.080085963,2.08958227e-05
386,2016-01-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.424941003,1.87807018e-05
387,2016-01-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.36582124,4.12677764e-05
388,2016-01-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.64671757e-05
389,2016-01-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,6.0,0.150428697,5.60015906e-05
390,2016-01-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.181574762,0.000281212851
391,2016-01-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.4720066e-05
392,2016-01-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00033150427
393,2016-01-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.200249076,0.0100113451
394,2016-01-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,1.0,0.0,0.00617578626
395,2016-01-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.000944894738,0.0301212072
396,2016-02-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.128692389
397,2016-02-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.163882971
398,2016-02-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.184634671,0.149130821
399,2016-02-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0895321369
400,2016-02-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0447794795
401,2016-02-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0221416354
402,2016-02-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00519677997
403,2016-02-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,1.0,23.3811054,0.000466452911
404,2016-02-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,0.0,1.25499355e-05
405,2016-02-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.46761987e-06
406,2016-02-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.59367584e-06
407,2016-02-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,5.30908437e-06
408,2016-02-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,30.0,59.8850899,6.44686224e-06
409,2016-02-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,36.0,0.0,7.37018127e-06
410,2016-02-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,5.52518031e-06
411,2016-02-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.67664291e-06
412,2016-02-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,12.7638311,4.57468559e-05
413,2016-02-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,15.0,0.0,0.00161519274
414,2016-02-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,26.8759918,0.00286158174
415,2016-02-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,4.0,0.0,0.00305101275
416,2016-02-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00298731029
417,2016-02-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000880518928
418,2016-02-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.58762611e-07
419,2016-02-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.21093535e-07
420,2016-02-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0232147854,5.20927301e-08
421,2016-02-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,24.7419815,1.98369321e-08
422,2016-02-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,25.0,0.0397487059,4.17106349e-09
